state,key,value
KL,kozhikode,673001:673012:673019:673317:673303:673024:673314:673638:673652:673631:673004:673519:673027:673328:673611:673017:673637:673003:673655:673026:673634:673018:673301:673632:673010:673643:673016:673029:673032:673011:673028:673025:673635:673619:673633:673005:676319:673648:673014:673636:673006:673002:673013:673020:676315:673653:673617:673302:673009:673647:673015:673021:676312:673008:673007:673616
KL,kumily,685536:685533:685539:685535:685537:685509:685512:685502
KL,kunnathunad,682308:683562:682039:683565:682042:683561:682310:682037:682030:682303
KL,kuthumkal,685554:685618:685563:685566:685619
KL,kuthuparamba,670693:670643:670691:670650:670701
KL,kuttiady,673515:673513:673516:673511:673508
KL,kuttikol,671543:671541
KL,mahe,673309:673311:673308:673316:673313:673312
KL,malappuram,676514:676513:676509:676505:676515:676511:673651:679324:673642:676507:676506:676304:676320:676317:676318:676309:676311:676519:676308:676303:676510:676504:676305:676508:676528:676306:673649:676121:676517
KL,mananthavadi,673578:670645:673589:670731:670646:670644
KL,manjeshwar,671323:671348:671322
KL,mundakayam,686514:686509:685501:685503:686513:686512:685505:685531
KL,munnar,685613:685612:685616:685565
KL,muvattupuzha,686669:683555:686730:683583:686676:686674:686668:686670:686686:682316:686677:686671:686679:686672:686673:686661:682311:686687:686721
KL,narikkuni,673601:673570:673572:673661:673585:673571
KL,nedumangad,695557:695568:695541:695543:695564:695542:695544:695547:695561
KL,nedumkandam,685552:685553
KL,nenmara,678508:678512:678507:678506
KL,neyyattinkara,695122:695127:695503:695132:695501:695124:695128:695131:695524:695528:695126:695504:695513:695134:695121:695525:695133:695123:695508:695526:695502:695506
KL,nilambur,679332:679344:679331
KL,nileshwar,671314
KL,north paravur,683522:683512:683594:683520:683518:683513:683517:683521:683519:683516
KL,pala,686523:686121:686579:686580:686571:686653:686578:686573:686575:686651:686584:686585:686124:686634:686635:686583:686582:686652:686574:686572:686577:686122:686503:686581:686576:686595:686597
KL,palakkad,678553:678624:678010:678554:678731:678557:678594:678018:678531:678006:678020:678651:678103:678004:678007:678621:678009:678707:678003:678615:678575:678701:678104:678001:678559:678501:678015:678732:678505:678555:678503:678592:678012:678552:678002:678013:678702:678551:678532:678008:678101:678671:678019:678622:678502:678733:678014:678533:678556:678504:678005:678623:678611:678011:678102:678721:678534:678600:678558
KL,pangodu,695616:695563:695608:691541:695562:695610:695609:691559
KL,parippally,695603:695146:691574:695143:695141:695311:695145:695310:695604
KL,pathanamthitta,689517:690001:689504:689671:689668:689666:689694:689646:689698:689501:689693:689505:689507:689659:689649:689664:689722:689625:689515:689691:689503:689665:689656:689678:689647:689723:689502:689692:689721:690529:690509:690010:689653:689680:689661:689645:689681:689509:689521
KL,payyanur,670306:670511:670353
KL,pazhayannur,679101:679105:679511:678544:679301:678574:680588:679103:680594:679102:679302:679106:680587:680586:678547
KL,perambra,673532:673527:673523:673526
KL,peravoor,670677:670651:670674:670673
KL,perinthalmanna,679340:679321:679323:679351:679322:679325:679357
KL,perumbavoor,686695:683545:686689:686698:683557:683554:683553:683541:683107:683105:686666:686681:683546:683549:683547:686691:683542:683548:686693:683556:686692
KL,poinachi,671319:671545:671317:671318
KL,pulpally,673579:673596:670721
KL,puthukkad,680312:680317:680301:680302:680310:680303:680305
KL,ranni,689615:689674:689675:686543:689672:689673:686544:686511:689592:689682:689676:686547:689711:689677
KL,sankaramangalam,679337:679305:679307:679310:679311:679308:679306:679537:679309:679314:679312:679313
KL,shoranur,679521:679532:680582:679121:679125:680583:680585:679123:679122:679531:679523:680591:680600:680589:679124:680590
KL,sultan bathery,673591:673595:673593:673125:673592
KL,thachanattukara,678601:678761:678593:678762:679513:678598:678595:678583:678582
KL,thalassery,670111:670692:670105:670741:673509:670676:673517:670694:673504:670109:670106:670104:670110:670101:670103:670662:670678:670663:670641:670102:670679:670661:670642:673507:670107:670649:670671:673506:673514
KL,thamarassery,673584:673603:673580:673573:673604:673510:673586:673023:673534:673583:673582:673574:673621
KL,thiruvananthapuram,695035:695027:695006:695081:695023:695008:695040:695015:695044:695025:695009:695010:695099:695043:695521:695028:695005:695026:695037:695013:695034:695020:695522:695018:695032:695021:695024:695014:695041:695019:695523:695007:695033:695029:695012:695038:695039:695527:695004:695588:695036:695002:695042:695001:695003:695030
KL,thodupuzha,685607:685587:685585:685608:685584:685581:685586:685582:685590:685595:685588:686586:685605
KL,thrissur,680524:680615:680610:680020:680581:680572:680103:680508:680014:680013:680028:679538:680313:680552:680001:680516:680595:680104:679564:680511:680005:680502:680651:680751:680522:680520:680021:680623:680102:679562:680608:680320:680507:680009:680513:680506:680752:680657:680515:680704:680504:680654:680018:680616:680575:680052:680509:680653:680319:680514:680656:680547:680603:680026:680596:680771:680101:680322:680652:680518:680512:680573:680314:680510:680602:680306:680006:680631:680022:680010:680008:680655
KL,tirur,676101:679579:679586:679589:676111:676302:679582:676107:676313:676102:676561:676108:676307:676562:676109:679577:676104:679583:676106:676551:676103:679573:676301:676105:676502:676556
KL,tiruvalla,686548:689115:689626:689108:689112:689111:689578:689102:689571:689107:689629:686105:689591:689572:689104:689114:689110:689581:689621:686537:689113:689630:689105:689582:689103:689101
KL,vadakara,673521:673102:673101:673105:673542:673541:673544:673501:673103:673104:673106:673522:673543:673505:673503:673502
KL,vaduvanchal,643205:643239:673581
KL,valanchery,679592:676310:679304:679338:676557:676553:679572:676554:679571:676552:679588
KL,venjaramoodu,695607:695606:695615:695589:695584
LA,diskit,194401
LA,leh,194101:194104
MG,manikganj,1811:1801:1830:1803:1851:1810:1831:1800:1804:1852:1802:1853:1840:1850
MH,aheri,442703:442705:442710
MH,ahmadpur,413515:413514:413513:413523
MH,ahmednagar,414005:414112:414002:414601:414003:414201:414006:414111:414001:414004:414110
MH,akkalkot,413226:413216:413227:413220:413217:413218
MH,akkalkuva,425415:425419
MH,akluj,413118:413101:413113:413112:413103:413108
MH,akola,444003:444004:444109:444001:444401:444407:444405:444302:444002:444311:444308:444005:444102:444502:444104:444501:444006
MH,akole,422604:422601:422610
MH,akot,444111:444125:444202:444101:444126:444103:444108:444117
MH,alephata,412412:422602:414305:412411:412410
MH,alibag,402208:402204:402201:402206:402209:402207:402203:402205
MH,amalner,425420:425402:425113:425401
MH,ambajogai,431124:431517:431526:431519:431523
MH,ambegaon,410508:410510:410515:410503:412408:412405:410504:410516:412407:412406:410512
MH,amdapur,443201:444301
MH,amravati,444604:444802:444710:444603:444901:444602:444606:444701:444814:444605:444607:444601:444801:444608:444904
MH,arni,445106:445103:445105
MH,asangaon,421601:421101:421604:421603
MH,ashtasangli,416316:416315:416313:416301:416308:416417:416305:416302
MH,ashti,414208:414203:414202
MH,atapadi,415308:413314:413306:415315:415301:415306:413308
MH,aurangabad,431003:431136:431007:430005:431005:431115:431102:431008:431004:415570:431009:431154:431133:431101:431010:431001:430006:431006:431002:431152:431210:431201
MH,ballarpur,442701:442901
MH,bambavade,415101:416214:416215:416213
MH,baramati,413105:413117:413110:410520:413104:413115:412103:413102:413130:413133:413116
MH,barshi,413411:413409:413502:413403:413404:413401:413582
MH,beed,431122:431125:431126
MH,bhadravati,442902:442501
MH,bhandara,441906:441905:441909:441924:441904
MH,bhokar,431713:431807:431806:431801:431745:431802
MH,bhoom,413526:413503:413534:413504
MH,bhusawal,425510:425301:425304:425202:425309:425203:425503:425522:425326:425305:425524:425308:425201:425519:425307
MH,boisar,401103:401504:401506:401502:401503:401501
MH,brahmapuri,441207:441803:441701:441205:441206:441208
MH,buldhana,443001:443002:443105:443106:431132
MH,chalisgaon,424103:424102:424101:424108:424104:424119:424106
MH,chamorshi,442604:442603
MH,chandrapur,442402:442401:442406:442908:442917:442916:442507:442403:442404
MH,chandwad,423117:423110:423101
MH,chimur,442904:442903
MH,chiplun,415603:415601:415701:415604:415628:415606:415605:415718:415602
MH,chopda,425108:425303:425107
MH,dahanu,401608:401602:401609:401607:401601
MH,dapoli,415714:415717:415706:415712:415713:415720
MH,daryapur,444705:444803:444706
MH,daund,414709:414703:412219:413802:414702:413801
MH,deaulgaon raja,443204:443206:443203:443209
MH,degloor,503309:431717:431723:431718
MH,devgad,416805:416615:416806:416612:416804:416611:416613:416807:416623:416803
MH,dhamangaon,444709:444711
MH,dharmabad,431808:431809:431711:431710
MH,dharni,444719:444702
MH,dhule,424311:424004:424002:424006:424308:424003:424318:424005:424302:424301:424307:424001
MH,digras,445203:444404
MH,dindori-mh,422004:422202
MH,dusrabid,443308:443202
MH,gadchiroli,442605
MH,gadhinglaj,416526:416506:416218:416551:416504:416503:416501:416220:416505:416502
MH,gangakher,431531:431720:431514:431536
MH,gangapur-mh,431110:431109:423702
MH,ganpatipule,415613:415614:415726:415617:415615:415620
MH,georai,431205:431127:431212:431143:431130
MH,ghatanji,445109:445301:445306
MH,ghugus,442505:442502
MH,gondia,441601:441613:441911:441609:441603:441611:441614:441605:441606:441801:441902
MH,gondpipri,442918:441226
MH,greater thane,400612:421201:421005:989894:421300:421202:421605:421204:421503:421311:421501:421305:421308:421504:421002:421103:421102:421506:421003:421301:400218:421306:421203:421505:421032:421302:421001:421004:421502:421304
MH,halkarni,416509:416552:416508:416507
MH,hinganghat,442301:442304:442305:442307
MH,hingoli,431703:431513:431702:431705
MH,ichalkaranji,416111:416110:416143:416138:416130:416109:416146:416203:416116:416107:416117:416118:416115:416121:416145
MH,igatpuri,422403:422402:421602
MH,indapur,413106:413212:413132:413120:413211
MH,islampur,415409:415410:415302:415407:415414:415303:415403:415413:416322:415404:415406:415313:415411
MH,jafrabad,431206:431208
MH,jalgaon,425135:425126:425101:425105:425001:425109:425110:425004:425103:425002:425111:425102:425116:425117:425120:425003:425132:425104
MH,jalgaon jamod,443402:444201:444204
MH,jalna,431200:431202:431213:431204:431215:431203:431214
MH,jamkhed,413205:413201:413204:414204
MH,jamner,424207:425114:443104:424205:424208:424206:424209
MH,jasai,400707:400702:400704
MH,jath,416413:416404:416412:416402
MH,jaysingpur,416108:416103:416134:416102:416101:416105:416104:416106
MH,junnar,412415:410511:412409:412401:410502:412413
MH,kaij,431518:431123:413525:413507:413528
MH,kale,416010:416230:416204:416206:416205
MH,kankavali,416609:416610:416601:416602
MH,kannad,424312:431104:431103:431147
MH,karad,415539:415122:415111:415108:415106:415110:415115:415103:415105:415124:415119:415104:415109:415114
MH,karanja,444105
MH,karjat,410220:410207
MH,karjat-mh,414401:414403:414402
MH,karmala,413202:413251:413203:413206
MH,katol,441306:441305:441304:441303:441103:441302:441301
MH,kavathe mahankal,416411:416418:416405:416419:416403
MH,khamgaon,444303:444306:444312
MH,khandala,412206:412802:412212:412801:412205
MH,khed,415722:415710:415716:415730:415709:415622:415708:415727:415711:415640:415621
MH,khopoli,410202:410203:410204
MH,kinwat,431810:431805:431812:431811:431804
MH,kolhapur,416207:416006:416009:416125:410062:416202:416216:416234:416112:416001:416008:416007:416123:416222:416235:416015:410005:416003:416201:416122:416236:416004:416119:416022:416011:416002:416012:416013:416014:416229:416019:416005:416232
MH,kopargaon,423603:423601:423607:423605:423604:413708:423602
MH,koregaon,415504:415524:415010:415501:415503:415021
MH,kudus,401206:401204:421303:421312
MH,kurduwadi,413208:413250:413252:413210:413209:413223
MH,kurkheda,441217:441209
MH,lanja,416701:415801:416712:415807:415803:415802:415643
MH,lasalgaon,422305:422304:422306:422303:422308
MH,latur,413512:413520:413531:413527
MH,loha,431714
MH,lonar,443302
MH,lonavala,410506:412109:410401:410507:410402:410403:410301:410302
MH,loni,413737:413736:413713:413712:413710:413711
MH,lonikand,412216
MH,mahabaleshwar,412806:412805
MH,mahad,402305:415213:402309:402301:402306:402303:402302:402307:402115
MH,mahagaon,445205:431721
MH,malegaon,423212:423210:423202:423203:423201:423205:423108:423207:423211:423105:423206:423208
MH,malkapur,443101:425311:425327:425310:443103:443112:443102
MH,malvan,416607:416626:416523:416614:416616:416606:416604:416630:416608:416605:416524:416522
MH,mandangad,415208:415203:415214:415202
MH,mandrup,413215:413221
MH,mangaon,402120:402117:402122:402104:402103:402101:402308:402112:402102:402111
MH,mangrulpir,444402:444403
MH,manjlegaon,431129:431142:431507:431131
MH,manmad,423104
MH,mantha,431509:431504:431510:431508
MH,mehkar,443301:443303:443304
MH,mhaswad,413111:413310:413107:415540:415509
MH,miraj,416409:416421:416120:416401:416407:416426:416437:416420:416414:416410
MH,morshi,444812:444905:444903:444707:444704:444902
MH,mudal,416231:416209:416219
MH,mukhed,431742:431715:431646:431716:431722:413532:431746:431736:431709
MH,mul,441224:441212
MH,mumbai,401202:400001:400019:400020:400202:400064:410107:400075:401201:400034:400070:410213:421507:400011:401208:400087:410221:400074:410206:400094:400043:410217:400061:400018:401301:400049:400108:410211:400024:400021:400022:400003:400071:400038:400079:400035:400053:401200:400006:410208:400104:400029:400048:401016:421006:401303:400112:400007:400052:400014:401105:401104:400076:400077:401207:400088:400106:400085:410303:400066:400083:400102:400093:400059:400098:400002:999929:400058:400005:400063:400054:400042:400410:400082:400013:400081:400080:400084:401209:400095:400086:400010:400099:999989:400041:400031:999992:400046:400091:400051:401205:400113:400023:400114:400097:400096:400078:400036:400057:400069:400050:989898:401107:400401:401304:400004:400016:400105:401106:400015:400092:400030:401302:401305:400090:400068:400067:400167:400026:400032:400089:400111:400056:401210:400101:400162:400008:400009:400072:400028:401101:400033:401100:400065:400110:400025:400027:400012:400062:400060:400017:400103:400901:400073:400109:400055:400039:400047:400037:401203
MH,murbad,421402:421401:421403
MH,murtizapur,444107:444106:444110
MH,murud,402202:402401
MH,nagothane,402109:402304:402106:402126:410205:402116:402125
MH,nagpur,440009:440014:441109:441102:440005:440022:440002:440021:440032:440006:440035:440019:440033:441404:440010:441122:440004:440030:440037:440024:440003:440013:441001:440012:440020:440025:440018:440016:440008:440015:441123:440001:440017:440028:441108:440104:441111:440007:440023:440031:440026:441002:441113:440029:441110:440011:425511:440036:440027:440034
MH,naldurg,413603:413608:413602
MH,nanded,431606:431605:431601:431602:431604:431603
MH,nandura,443403:443401:444304:443405:443404
MH,nandurbar,425416:425412:425411
MH,nashik,422206:422006:422214:422205:422302:422005:422002:422008:422003:422401:422222:422001:422101:422009:422012:423111:422209:422502:422007:422301:422013:422201:422501:422221:422207:422010:423502:422215:422011
